5.6	382.64	231.852
5.61	383.298	231.979
5.62	383.956	232.104
5.63	384.615	232.229
5.64	385.273	232.352
5.65	385.931	232.474
5.66	386.589	232.596
5.67	387.247	232.716
5.68	387.905	232.836
5.69	388.563	232.954
5.7	389.22	233.072
5.71	389.878	233.188
5.72	390.536	233.304
5.73	391.193	233.418
5.74	391.851	233.532
5.75	392.508	233.644
5.76	393.165	233.756
5.77	393.822	233.866
5.78	394.479	233.976
5.79	395.136	234.084
5.8	395.793	234.192
5.81	396.45	234.298
5.82	397.107	234.404
5.83	397.764	234.508
5.84	398.42	234.612
5.85	399.077	234.714
5.86	399.733	234.816
5.87	400.39	234.916
5.88	401.046	235.016
5.89	401.702	235.115
5.9	402.358	235.212
5.91	403.014	235.309
5.92	403.67	235.404
5.93	404.326	235.499
5.94	404.982	235.593
5.95	405.638	235.685
5.96	406.293	235.777
5.97	406.949	235.867
5.98	407.604	235.957
5.99	408.26	236.046
6	408.915	236.133
6.01	409.57	236.22
6.02	410.226	236.306
6.03	410.881	236.39
6.04	411.536	236.474
6.05	412.191	236.557
6.06	412.846	236.639
6.07	413.5	236.719
6.08	414.155	236.799
6.09	414.81	236.878
6.1	415.464	236.955
6.11	416.119	237.032
6.12	416.773	237.108
6.13	417.427	237.183
6.14	418.082	237.257
6.15	418.736	237.329
6.16	419.39	237.401
6.17	420.044	237.472
6.18	420.698	237.542
6.19	421.352	237.611
6.2	422.006	237.679
6.21	422.659	237.745
6.22	423.313	237.811
6.23	423.966	237.876
6.24	424.62	237.94
6.25	425.273	238.003
6.26	425.926	238.065
6.27	426.58	238.126
6.28	427.233	238.186
6.29	427.886	238.245
6.3	428.539	238.303
6.31	429.192	238.36
6.32	429.845	238.416
6.33	430.497	238.471
6.34	431.15	238.525
6.35	431.803	238.578
6.36	432.455	238.63
6.37	433.107	238.681
6.38	433.76	238.731
6.39	434.412	238.78
6.4	435.064	238.828
6.41	435.716	238.875
6.42	436.368	238.921
6.43	437.02	238.966
6.44	437.672	239.011
6.45	438.324	239.054
6.46	438.976	239.096
6.47	439.627	239.137
6.48	440.279	239.177
6.49	440.931	239.217
6.5	441.582	239.255
6.51	442.233	239.292
6.52	442.885	239.328
6.53	443.536	239.364
6.54	444.187	239.398
6.55	444.838	239.431
6.56	445.489	239.464
6.57	446.14	239.495
6.58	446.79	239.525
6.59	447.441	239.555
6.6	448.092	239.583
6.61	448.742	239.61
6.62	449.393	239.637
6.63	450.043	239.662
6.64	450.693	239.687
6.65	451.344	239.71
6.66	451.994	239.733
6.67	452.644	239.754
6.68	453.294	239.775
6.69	453.944	239.794
6.7	454.594	239.813
6.71	455.243	239.83
6.72	455.893	239.847
6.73	456.543	239.862
6.74	457.192	239.877
6.75	457.842	239.891
6.76	458.491	239.903
6.77	459.14	239.915
6.78	459.79	239.926
6.79	460.439	239.935
6.8	461.088	239.944
6.81	461.737	239.952
6.82	462.386	239.959
6.83	463.035	239.964
6.84	463.683	239.969
6.85	464.332	239.973
6.86	464.981	239.976
6.87	465.629	239.978
6.88	466.278	239.978
6.89	466.926	239.978
6.9	467.574	239.977
6.91	468.222	239.975
6.92	468.871	239.972
6.93	469.519	239.968
6.94	470.167	239.963
6.95	470.815	239.957
6.96	471.462	239.95
6.97	472.11	239.942
6.98	472.758	239.933
6.99	473.405	239.923
7	474.053	239.912
7.01	474.7	239.901
7.02	475.348	239.888
7.03	475.995	239.874
7.04	476.642	239.859
7.05	477.289	239.843
7.06	477.936	239.826
7.07	478.583	239.809
7.08	479.23	239.79
7.09	479.877	239.77
7.1	480.524	239.75
7.11	481.17	239.728
7.12	481.817	239.705
7.13	482.463	239.682
7.14	483.11	239.657
7.15	483.756	239.631
7.16	484.402	239.605
7.17	485.049	239.577
7.18	485.695	239.549
7.19	486.341	239.519
7.2	486.987	239.489
7.21	487.633	239.457
7.22	488.278	239.425
7.23	488.924	239.392
7.24	489.57	239.357
7.25	490.215	239.322
7.26	490.861	239.286
7.27	491.506	239.248
7.28	492.152	239.21
7.29	492.797	239.171
7.3	493.442	239.13
7.31	494.087	239.089
7.32	494.732	239.047
7.33	495.377	239.004
7.34	496.022	238.96
7.35	496.667	238.915
7.36	497.311	238.869
7.37	497.956	238.821
7.38	498.601	238.773
7.39	499.245	238.724
7.4	499.889	238.674
7.41	500.534	238.623
7.42	501.178	238.572
7.43	501.822	238.519
7.44	502.466	238.465
7.45	503.11	238.41
7.46	503.754	238.354
7.47	504.398	238.297
7.48	505.042	238.239
7.49	505.686	238.181
7.5	506.329	238.121
7.51	506.973	238.06
7.52	507.616	237.999
7.53	508.26	237.936
7.54	508.903	237.872
7.55	509.546	237.808
7.56	510.189	237.742
7.57	510.833	237.676
7.58	511.476	237.608
7.59	512.118	237.539
7.6	512.761	237.47
7.61	513.404	237.4
7.62	514.047	237.328
7.63	514.689	237.256
7.64	515.332	237.182
7.65	515.974	237.108
7.66	516.617	237.033
7.67	517.259	236.957
7.68	517.901	236.879
7.69	518.544	236.801
7.7	519.186	236.722
7.71	519.828	236.642
7.72	520.47	236.561
7.73	521.111	236.478
7.74	521.753	236.395
7.75	522.395	236.311
7.76	523.037	236.226
7.77	523.678	236.14
7.78	524.32	236.053
7.79	524.961	235.965
7.8	525.602	235.877
7.81	526.243	235.787
7.82	526.885	235.696
7.83	527.526	235.604
7.84	528.167	235.511
7.85	528.808	235.418
7.86	529.449	235.323
7.87	530.089	235.227
7.88	530.73	235.131
7.89	531.371	235.033
7.9	532.011	234.934
7.91	532.652	234.835
7.92	533.292	234.734
7.93	533.932	234.633
7.94	534.573	234.53
7.95	535.213	234.427
7.96	535.853	234.322
7.97	536.493	234.217
7.98	537.133	234.111
7.99	537.773	234.003
8	538.412	233.895
8.01	539.052	233.786
8.02	539.692	233.676
8.03	540.331	233.564
8.04	540.971	233.452
8.05	541.61	233.339
8.06	542.249	233.225
8.07	542.889	233.11
8.08	543.528	232.994
8.09	544.167	232.877
8.1	544.806	232.759
8.11	545.445	232.64
8.12	546.084	232.52
8.13	546.722	232.399
8.14	547.361	232.278
8.15	548	232.155
8.16	548.638	232.031
8.17	549.277	231.906
8.18	549.915	231.781
8.19	550.553	231.654
8.2	551.191	231.526
8.21	551.83	231.398
8.22	552.468	231.268
8.23	553.106	231.138
8.24	553.744	231.006
8.25	554.381	230.874
8.26	555.019	230.74
8.27	555.657	230.606
8.28	556.295	230.471
8.29	556.932	230.334
8.3	557.57	230.197
8.31	558.207	230.059
8.32	558.844	229.92
8.33	559.481	229.78
8.34	560.119	229.638
8.35	560.756	229.496
8.36	561.393	229.353
8.37	562.03	229.209
8.38	562.666	229.064
8.39	563.303	228.918
8.4	563.94	228.772
8.41	564.576	228.624
8.42	565.213	228.475
8.43	565.849	228.325
8.44	566.486	228.174
8.45	567.122	228.023
8.46	567.758	227.87
8.47	568.395	227.716
8.48	569.031	227.562
8.49	569.667	227.406
8.5	570.303	227.25
8.51	570.938	227.092
8.52	571.574	226.934
8.53	572.21	226.774
8.54	572.845	226.614
8.55	573.481	226.452
8.56	574.116	226.29
8.57	574.752	226.127
8.58	575.387	225.963
8.59	576.022	225.798
8.6	576.657	225.631
8.61	577.293	225.464
8.62	577.928	225.296
8.63	578.562	225.127
8.64	579.197	224.957
8.65	579.832	224.786
8.66	580.467	224.614
8.67	581.101	224.442
8.68	581.736	224.268
8.69	582.37	224.093
8.7	583.005	223.917
8.71	583.639	223.74
8.72	584.273	223.563
8.73	584.907	223.384
8.74	585.541	223.205
8.75	586.175	223.024
8.76	586.809	222.843
8.77	587.443	222.66
8.78	588.077	222.477
8.79	588.711	222.292
8.8	589.344	222.107
8.81	589.978	221.921
8.82	590.611	221.733
8.83	591.245	221.545
8.84	591.878	221.356
8.85	592.511	221.166
8.86	593.144	220.975
8.87	593.777	220.783
8.88	594.41	220.59
8.89	595.043	220.396
8.9	595.676	220.201
8.91	596.309	220.005
8.92	596.941	219.808
8.93	597.574	219.61
8.94	598.207	219.412
8.95	598.839	219.212
8.96	599.471	219.011
8.97	600.104	218.81
8.98	600.736	218.607
8.99	601.368	218.404
9	602	218.199
9.01	602.632	217.994
9.02	603.264	217.787
9.03	603.896	217.58
9.04	604.528	217.372
9.05	605.159	217.162
9.06	605.791	216.952
9.07	606.423	216.741
9.08	607.054	216.529
9.09	607.685	216.316
9.1	608.317	216.102
9.11	608.948	215.887
9.12	609.579	215.671
9.13	610.21	215.454
9.14	610.841	215.236
9.15	611.472	215.017
9.16	612.103	214.798
9.17	612.734	214.577
9.18	613.364	214.355
